"PSIZE","S","Births","I","NI","L","R","new_I","new_NI","new_I_react","new_NI_react","Sv","Lv","Rv","TBItot","TBI0-14","TBI15-54","TBI55-64","TBI65+","TBI55+","TBI<55","TBNtot","TBN0-14","TBN15-54","TBN55-64","TBN65+","TBN55+","TBN<55","TBMtot","TBM0-14","TBM15-54","TBM55-64","TBM65+","TBM15-59","TBM60+","TBM55+","TBM<55","TBPtot","TBP0-14","TBP15-29","TBP30-44","TBP45-59","TBP60+","TBP55+","TBPbtot","TBPb0-14","TBPb15-29","TBPb30-44","TBPb45-59","TBPb60+","TBPb55+","TBPItot","TBPI0-14","TBPI15-54","TBPI55-64","TBPI65+","TBPI55+","TBPI5-9","TBPI10-19","TBPI20-29","TBPI30-39","TBPI40-49","TBPI50-59","TBPI60-69","TBPI70+","YearPsizetot","YearPsize0-14","YearPsize15-54","YearPsize55-64","YearPsize65+","YearPsize15-59","YearPsize15-29","YearPsize30-44","YearPsize45-59","YearPsize60+","YearPsize55+","YearPsize5-9","YearPsize10-19","YearPsize20-29","YearPsize30-39","YearPsize40-49","YearPsize50-59","YearPsize60-69","YearPsize70+","YearPsize55-74","YearPsize75+","YearPsize15-24","YearPsize25-54","TBI15-24","TBI25-54","TBM15-24","TBM25-54","TBPb15+","YearPsize15plus","TBRatot","TBRa0-14","TBRa15-54","TBRa55-64","TBRa65+","TBRitot","TBRi0-14","TBRi15-54","TBRi55-64","TBRi65+","TBPb30-59","Iv","NIv"
1353566.78116823,438555.810935007,28413.3346298164,3527.25792716742,2192.90745945328,798702.135302711,110588.669543892,711.378170129978,271.805806156839,380.264305869212,140.219739874206,0,0,0,125.455732705517,8.57116854791621,137.788706560934,249.65774571698,374.823792687293,313.587132378438,93.8209778441016,67.0346774164071,4.0483533308413,84.4647399136994,120.114507108807,131.839717283669,126.103235786428,57.1021548959689,4.29988837653131,0.66790275379505,2.08353173108947,5.11820331350184,34.9306214825071,2.21547389125581,26.3673180901252,20.3450931496206,1.60184796126639,288.010134990604,13.9834187230282,179.825160823165,276.378735192188,342.610002609715,1246.23332944377,1034.98444421301,188.136082861182,1.30075902185542,112.698691121233,179.09652947892,225.212067408005,847.839807492853,702.773648109114,39.5868495150733,2.63024104992816,48.1974085767675,81.3121519055654,79.8944657423145,80.5881330630396,2.61559848038291,5.83506158353042,13.6731160976793,68.5017706120681,82.8174857247215,81.5258571402376,80.9265845512593,79.4486607885583,1441742.59575884,419953.085648784,814254.488683602,101535.136060474,105999.885365976,870451.318501182,346142.876439533,318839.040307258,205469.401754391,151338.19160887,207535.02142645,139920.704675065,255793.010999311,222307.690590433,233684.236098767,164383.007739715,126241.198223167,83785.1465946197,67553.0450142498,168320.141574817,39214.8798516338,239300.230156318,574954.258527284,113.296645991144,147.982483969185,1.12532192251666,2.48234576599523,264.924961566802,1021789.51011005,48.5597717613198,9.27621651409728,32.3497922617116,75.5402888064466,80.6793146264714,51.4402282386802,90.7237834859027,67.6502077382884,24.4597111935534,19.3206853735286,197.168586363247,0,0
1370747.45027808,463715.098265568,28731,3447.20993820898,2114.36756355002,791652.181165246,109818.593345506,699.347114383597,267.604780296735,375.365145303221,138.518185272237,0,0,0,125.760115741803,8.5490709219508,138.154660323057,249.748563207261,375.285834774713,313.679657352875,94.0120642642929,67.1831181502482,4.03754219033821,84.6851642840513,120.163014448331,131.962437244956,126.171986925239,57.2172485742969,4.2947190158376,0.663635745859502,2.07953287574946,5.07802623069825,34.8919115969749,2.21291712096365,26.3555474493311,20.2610415089447,1.59728997747395,287.63071026842,13.9049944100249,179.348578689132,277.660535794849,340.467141034711,1244.75794004501,1031.00242178404,187.952182630719,1.29361409547047,112.460229607891,180.014762817564,223.847088112911,846.995465547258,700.175937946632,38.6263467713609,2.60526937286023,46.4811860331063,81.3126633324457,79.8897205291059,80.5880897713063,2.5977606622987,5.72575969659669,13.0379075140823,63.1734989039608,83.043824600569,81.5199250909476,80.924491277167,79.4466147683341,1446197.53254184,421373.974408411,815807.958407387,102572.343335786,106443.256390259,873078.550887573,347699.661964707,318563.15583233,206815.733090536,151745.007245859,209015.599726045,140391.980097219,256769.595716474,223366.528603263,232225.011680582,165111.644012394,128042.233229891,83735.1854293421,68009.8218165167,169545.479224235,39470.1205018096,240320.148712659,575487.809694728,113.265500059361,148.548219656794,1.12103311235249,2.47979644658478,264.700089386822,1024823.55813343,47.7874159464652,9.20320102441288,31.0123561967455,75.6127687663959,80.752929661209,52.2125840535348,90.7967989755871,68.9876438032545,24.3872312336041,19.247070338791,197.269385491128,0,0
1358874.58582753,460023.287553015,28530.8917145405,3375.94185845166,2044.0588469288,784426.276940256,109005.020628874,696.287780122401,265.674916370349,377.887016616383,139.180725904011,0,0,0,126.154965670542,8.54005611658016,138.654999397399,249.956005760116,375.814433877753,313.705663686812,94.2903087079789,67.3887865065096,4.03291800303353,84.9882086258118,120.264269578317,132.117377946529,126.268091611875,57.3852574382586,4.29139337261367,0.660450461500606,2.07790629276708,5.04710813808576,34.8923947977851,2.2128466642654,26.3222665811819,20.1643064356974,1.59460293087473,287.524580349771,13.8487729377867,179.071028565675,279.413492618068,338.645072692031,1243.22241724745,1027.17031595646,187.934431034266,1.28852477031048,112.337952963064,181.218987085252,222.695454002562,846.07453260521,697.651302429245,37.6866185189294,2.58570748409687,44.7871092242875,81.3124033846328,79.88350481614,80.5887139260245,2.58393706752618,5.63620508718457,12.5091524085573,57.6685511367163,83.2538743574112,81.5118228045234,80.9236186971871,79.4449139053323,1450615.53785954,422779.84403947,817169.642198858,103959.73939024,106706.312230973,875551.068622056,349231.703942223,318474.672792771,207844.691887063,152284.625198014,210666.051621213,140859.492693094,257730.260231452,224410.195425227,229990.51102146,166713.100761815,129615.752896558,83788.2411786372,68496.3840193766,170963.233869728,39702.8177514851,241321.276731196,575848.365467661,113.375892228199,149.248736885465,1.11818378504699,2.48009804108018,264.707525815206,1027835.69382007,46.9984232322642,9.13586751793496,29.6675097416115,75.6583104967628,80.8034338132475,53.0015767677358,90.864132482065,70.3324902583885,24.3416895032372,19.1965661867525,197.59813644875,0,0
1376068.30181468,485214.4447308,28844,3307.85873978934,1979.60607843104,777365.66475415,108200.727511505,685.494805695705,261.931252628287,372.838804034907,137.416130626616,0,0,0,126.63826274122,8.54279031690781,139.28666572,250.257855695146,376.404257601343,313.660287225847,94.6521730859858,67.6495680657278,4.03385751491627,85.3719439763145,120.409770579154,132.299381505352,126.38560683991,57.6040335496649,4.28955897544608,0.658287021376297,2.07856292339945,5.02438189986011,34.9239714003885,2.21521801284358,26.264814547956,20.052211845521,1.59369666032078,287.666485581383,13.813348654564,178.996253360199,281.589417183075,337.107460054222,1241.47903964861,1023.3295941811,188.068737787971,1.28536386508893,112.335809247916,182.682258420977,221.732996423893,844.986090037857,695.099340091559,36.767758197127,2.57077662663999,43.11432472574,81.3110999273224,79.8761530247831,80.5899563613728,2.57387829180164,5.56374589925086,12.0663704606736,51.9137164544596,83.3959011257478,81.566233405449,80.924215191713,79.4437460268944,1454996.08632222,424173.587302973,818320.622328975,105696.327872324,106805.548817943,877864.964752601,350737.614611308,318428.025516961,208699.324624332,152957.534266641,212501.876690268,141322.277820268,258676.765538037,225436.445924961,226723.664633032,169412.799524512,130990.885983749,83921.8383412615,69035.6959253799,172586.302103429,39915.5745868391,242303.655911772,576016.966417202,113.618334112156,150.084143836698,1.11677800113198,2.48314128906071,264.928307540089,1030822.49901924,46.1968158762836,9.07288698790191,28.318356052541,75.6773232026722,80.8351337277048,53.8031841237164,90.9271130120981,71.681643947459,24.3226767973278,19.1648662722952,198.143157281766,0,0
1364093.62245039,481444.516746598,28646.9056629118,3247.44982762153,1921.88185875289,770124.608823854,107355.165193561,683.165585385879,260.300611772673,375.251163745999,138.099631737381,0,0,0,127.202186230673,8.55555555031054,140.041208831174,250.67184741045,376.993355231416,313.605520492971,95.0953374631247,67.960023556283,4.03956156228486,85.831211614703,120.599316192051,132.496584851024,126.526563493595,57.8722906943813,4.28916325265524,0.657087110287887,2.08132038795796,5.01407944280838,34.9611391154359,2.21993462796913,26.1818638200259,19.9337751916197,1.59447331301879,288.03464912753,13.7973150785312,179.123496531573,284.154949951436,335.779610758126,1239.37086638405,1019.70696541795,188.342792424853,1.2840005972971,112.45486340653,184.386125172913,220.908490647877,843.630889639788,692.683935584221,35.8712315387454,2.56002703953132,41.469164381361,81.3081010780275,79.8686643689572,80.5910456782827,2.56739518606072,5.506100575601,11.6929192753515,45.7978450982901,83.4824024025777,81.6660411725327,80.9258507725246,79.4421321639396,1459356.65129068,425554.192560865,819371.52168509,107600.938546944,106829.998497785,880024.403531291,352216.873156182,318289.563137475,209517.967237634,153778.055198529,214430.937044729,141781.29349358,259610.855097411,226443.02668127,222161.688441147,173569.105365415,132076.736568546,84219.8655421589,69558.1896563702,174306.158668587,40124.778376142,243268.209685586,576103.311999504,113.974438859246,151.0482909487,1.11677674123931,2.48861331825977,265.343627976543,1033802.45872982,45.3888642245542,9.01467054588303,26.9767693827545,75.6748821998346,80.8520847435851,54.6111357754458,90.985329454117,73.0232306172455,24.3251178001654,19.1479152564149,198.884008080317,0,0
1381301.96941727,506664.232333141,28955,3189.44515988589,1868.79107338605,763056.863097365,106522.637753494,673.434079385195,256.948346300464,370.07170422208,136.279005910418,0,0,0,127.826483500834,8.57533878135865,140.893740734944,251.170458175799,377.518892103498,313.615044996887,95.6066678334209,68.3066730517156,4.0486290514627,86.3508691684732,120.819467113482,132.691641147784,126.686995338361,58.1822433907439,4.29075993375629,0.656759350912863,2.08612013883661,5.01761823757085,34.9769216581441,2.22677801776052,26.079082707143,19.8242625733119,1.59690952829744,288.606602173808,13.7982589170652,179.433761682091,287.096481955828,334.525190935272,1236.85599818087,1016.67052580257,188.743517814924,1.28420696333906,112.684163704218,186.324423781292,220.127557720382,841.985928405203,690.663719535711,34.9967006190917,2.55300331940959,39.8578113699324,81.3030876933728,79.8623934724532,80.5911358074197,2.56426243084796,5.46121685170499,11.3795803563518,39.1359438926622,83.5246921133337,81.7980020904195,80.9276208621013,79.4389610060328,1463694.03382885,426923.534988645,820448.756634411,109410.074268629,106911.667937161,882013.296813282,353669.550072753,317865.785955967,210477.960784561,154757.20202692,216321.74220579,142236.532308262,260532.571679325,227430.857274425,215996.48385377,179602.112260953,132745.150625805,84792.2962921508,69964.9057347688,175967.241364636,40354.5008411541,244215.769444792,576232.987189618,114.408540176918,152.118546979938,1.11806877432667,2.49639413234556,265.935906819841,1036770.4988402,44.5836033427364,8.9630456229975,25.6582417653821,75.6562019238272,80.861344977025,55.4163966572636,91.0369543770025,74.3417582346179,24.3437980761728,19.138655022975,199.790684607733,0,0
1369229.27012109,502816.106611492,28760.4607099799,3138.15365784006,1821.19902800431,755803.280261214,105650.530562538,671.662943050255,255.530847154431,372.38390731941,136.969875874189,0,0,0,128.487540249394,8.59910458493171,141.811122719337,251.694892013978,377.97417250394,313.726169319112,96.1661092338998,68.6739517300059,4.05964072788008,86.9107096091323,121.048767372255,132.872997645105,126.85710033178,58.5218434292653,4.29499277657145,0.65716356948627,2.09288684703608,5.0311923326196,34.9642596507997,2.23533124128081,25.9664843239044,19.7350011617716,1.60093717700708,289.357245396702,13.812865451028,179.894004180963,290.404894140376,333.17342483578,1234.04394966666,1014.43192121562,189.255854320885,1.28566939035058,113.003532678473,188.493398427784,219.271684760222,840.129322357188,689.186409714482,34.1437230918319,2.54921140222406,38.2845974244921,81.2959765936694,79.8580316069426,80.5897006172641,2.5641292919198,5.42722043777232,11.1183963716246,31.6532296566575,83.5336493480004,81.953052188602,80.9287036451214,79.4338871699388,1468003.4946083,428281.593038874,821630.521823982,110959.894656535,107131.485088915,883830.172111733,355096.589958549,316946.122241288,211787.459911896,155891.729457698,218091.37974545,142688.94466773,261442.798573087,228400.000987407,207899.715497981,187864.126076723,132969.74057848,85684.7559158524,70206.973541846,177477.870218488,40613.5095269624,245148.038420736,576482.483403245,114.882523478258,153.262456404963,1.12043643278191,2.50641946663709,266.684414904578,1039721.90156943,43.790022254719,8.91964899978694,24.3752988884125,75.6244946531412,80.870076518212,56.209977745281,91.0803510002131,75.6247011115875,24.3755053468588,19.129923481788,200.821828667155,0,0
1386453.6514028,528062.877049663,29064,3088.62057537229,1777.27157628332,748730.20782507,104794.674376411,662.841125166776,252.51291523358,367.089036777679,135.099440025209,0,0,0,129.173643914903,8.62534932486559,142.774119172472,252.181282908936,378.408455457069,313.904771494537,96.7588120126424,69.0541786855959,4.07187882753293,87.4989298635621,121.26704055846,133.042145428848,127.024917696875,58.8820339857788,4.30201039354018,0.65813280391641,2.10151160105587,5.04745946511584,34.9392459721722,2.24510801666622,25.850378758678,19.6641644583926,1.6064081515512,290.262219317328,13.8378176544751,180.468517990164,294.042224796165,331.616369261766,1231.08768928803,1012.82103531874,189.86499486849,1.28807617494461,113.390956532323,190.870079891259,218.263210772241,838.167480561934,688.134426725934,33.3116629925032,2.54815786692969,36.747572235842,81.2867991114174,79.8551436198125,80.5868130523712,2.56656349969257,5.40240449510817,10.9025833794247,21.9216578922182,83.5163967245986,82.1263224084941,80.9287833795543,79.4274932091942,1472278.52263717,429629.343663772,822872.301989548,112308.767827567,107468.109156281,885474.777025356,356499.678584509,315311.041505454,213664.056935393,157174.401948039,219776.876983847,143136.63799368,262343.33017503,229351.271028085,194275.302413201,201817.664300445,132882.131727201,86863.1185100415,70311.2834379972,178880.532705831,40896.3442780162,246065.1056492,576807.196340347,115.37780328624,154.461347427798,1.12361189864848,2.51868218268851,267.569154083592,1042649.17897339,43.0127866527258,8.88432784680454,23.1306871691535,75.5784761788202,80.8811029725761,56.9872133472742,91.1156721531955,76.8693128308465,24.4215238211798,19.1188970274239,201.934735852275,0,0
1374284.18329759,524145.246548055,28871.7806650405,3044.82562294352,1737.70250522776,741456.366415987,103900.042205378,661.143807068007,251.027889512325,369.322844989123,135.795383287075,0,0,0,129.876324499457,8.65358611388483,143.818628649909,252.241549663456,378.818291974199,313.939772706348,97.4070991389488,69.4441670628419,4.08509888699319,88.1375070528708,121.265236823395,133.201261606634,127.083300283377,59.2764883392623,4.31165774457082,0.659533088039074,2.11206723586775,5.06210311127764,34.9040914598513,2.25567500818656,25.7308787447331,19.608200755769,1.61331156500218,291.299348771479,13.8706727461728,181.128630853821,298.026072784483,329.692404999182,1228.02714385617,1011.37500602262,190.557188504045,1.2912006752473,113.82879868084,193.467184583949,216.98887604844,836.129256788705,687.200804410108,32.5003950091706,2.549422949382,35.2368668141861,81.3410282302921,79.8535191732792,80.6160383202258,2.5711221131348,5.38518281132604,10.7265039368031,20.8611517161616,78.9882106378036,82.3150202701862,80.9274585933307,79.4201201836468,1476516.01161462,430966.757232221,824144.649064993,113483.746617622,107920.858699787,886931.864771165,357879.723962903,312724.668202767,216327.472605495,158617.389611237,221404.605317409,143582.448630841,263234.104483195,230284.710776343,195232.235720461,201219.639348925,132600.265738876,88324.9768544961,70292.4127567411,180184.910328918,41219.6949884908,246968.652087822,577175.996977171,115.887865060292,155.769962509317,1.12736947853068,2.53341094925341,268.571063686913,1045549.2543824,42.2516613720598,8.85601978954504,21.948960096298,75.4816518842242,80.8930477249457,57.7483386279402,91.143980210455,78.051039903702,24.5183481157758,19.1069522750543,203.085117625758,0,0
1391523.47952576,549426.315242159,29171,3002.27247155479,1701.04666175564,734369.453204007,103024.391946282,653.09826155783,248.292711900573,363.925032285987,133.879427300321,0,0,0,130.580898304249,8.68280988308668,144.917258994303,251.952867556058,379.197814128845,313.889773501928,98.0958592635257,69.8372286290719,4.09882189567928,88.8096470452162,121.099940780952,133.350161492302,127.062776936343,59.6960165961914,4.3237871606415,0.661257601009526,2.12448739862444,5.07372599307804,34.8591368130662,2.26658191579641,25.6221625464595,19.5718749428395,1.62160088424376,292.439302191707,13.9093040056573,181.848344471485,302.388717777017,327.361466851975,1225.21703717371,1010.31133009255,191.313405328346,1.2948464449543,114.301034921392,196.30662562817,215.420029972467,834.257655923079,686.531113487525,31.7112574073899,2.5526156585048,33.7617210394104,81.4409748116463,79.8530870060506,80.6681463230158,2.57733478026088,5.37447683593942,10.5847148868358,20.007685126327,74.3037752337667,82.5167674274585,80.9241405531913,79.4127744538946,1480738.13678977,432294.803151424,825536.972481366,114405.939744811,108500.421412165,888303.63601975,359237.623555079,308951.618820933,220114.393643738,160139.697618592,222906.361156976,144024.476989531,264116.054754408,231201.205883443,196189.3961059,200533.641309543,132342.975049228,89917.8683024031,70221.8293161893,181374.875425708,41531.4857312683,247860.340685202,577676.631796164,116.398907031927,157.153461818012,1.13153642635355,2.55052707674943,269.661974938259,1048443.33363834,41.5086021599069,8.83432194031469,20.8321483374761,75.3450488650542,80.9059525332342,58.4913978400931,91.1656780596853,79.1678516625239,24.6549511349458,19.0940474667658,204.258630309237,0,0
1379267.50441009,545358.575878192,28980.1311853168,2966.98906616173,1669.42825064475,727154.326067294,102118.185147797,657.201828874589,249.274033568454,366.118582242458,134.586288727958,0,0,0,131.274430063373,8.7119583185373,146.044582673902,251.420336274628,379.547556142359,313.841179998104,98.8118086192031,70.2260079819225,4.11254389585349,89.4997762263684,120.817544080764,133.488523494941,126.990574500469,60.1325674458296,4.33833177498966,0.66320901613443,2.13836834143463,5.08400742548509,34.8061827204103,2.27774141886032,25.5407217684098,19.5640161318439,1.63101717536143,293.655476620458,13.9517289828346,182.602337819747,307.189989129972,324.672031330277,1223.10220998275,1009.95193642763,192.116395382091,1.298830271277,114.792003481144,199.427964998576,213.590423512913,832.856109724599,686.343727151808,30.9436506729493,2.55736374305273,32.3301215523793,81.5728892255153,79.853716728513,80.7354313095244,2.58470647489134,5.36934589563847,10.4722516945905,19.3144737139516,69.4918100884238,82.7288667144491,80.9186877171947,79.4067239056504,1484940.6842481,433613.44414659,827148.250084138,114963.776291459,109215.213725911,889699.737833047,360575.019728812,303710.89622242,225413.821881816,161627.502268461,224178.990017371,144463.674346755,264990.027022797,232101.546038127,197139.474456128,199590.667958288,132394.575689819,91422.7558497884,70204.7464186728,182419.597527806,41759.3924895642,248740.217190557,578408.032893581,116.895785601479,158.579813345521,1.13595143317196,2.56945052787899,270.817924701713,1051327.24010151,40.785729542753,8.81894972443696,19.7830551457975,75.1826174594544,80.920393153316,59.214270457247,91.181050275563,80.2169448542025,24.8173825405456,19.079606846684,205.461351441752,0,0
1396523.96988328,570592.548136824,29277,2932.19645840855,1639.92162901942,720126.5794126,101232.724246428,649.899564200208,246.819854195058,360.637691188,132.634516916776,0,0,0,131.944698713797,8.74011439007335,147.176021390418,250.673978016914,379.875245722165,313.819022182324,99.5394216943494,70.6035313659962,4.12582873995972,90.192823200336,120.438008035442,133.617344686262,126.879197117158,60.5766704911801,4.35515600743213,0.665296000974667,2.15344067426459,5.09127132878527,34.7496006452989,2.28913958933492,25.4950357413304,19.5863033654363,1.64136144838013,294.920959062006,13.99611003005,183.366660224516,312.52113456531,321.654772124039,1221.92791370021,1010.34664408108,192.948610146336,1.30298239714987,115.286857627776,202.890930145901,211.521365456655,832.091105708462,686.669499421667,30.1969146620439,2.56330609097317,30.945262975814,81.7274494387175,79.8551535538173,80.8124868528529,2.59277681317772,5.36892535839577,10.3844706131538,18.7470511962906,64.5504916141497,82.9483176186062,80.9111438789848,79.4025673484487,1489119.16526931,434922.643941178,828998.607221374,115136.051055457,110061.863051296,891186.613588758,361893.536018786,296703.538818558,232589.538751413,163009.90773937,225197.914106754,144899.106416082,265856.937639013,232987.352133612,198077.833856482,198203.955056321,133011.288657169,92704.8341040928,70305.0736352768,183328.517937926,41869.3961688274,249609.125789837,579389.481431537,117.365470466119,160.0188254005,1.14045455496987,2.58984932125911,272.014535174653,1054196.52132813,40.0844170908569,8.80949163989965,18.8000892573761,75.0004856415262,80.9366810092739,59.9155829091431,91.1905083601004,81.1999107426239,24.9995143584738,19.0633189907261,206.683439538558,0,0
1384185.21137659,566371.904356798,29087.1416390811,2904.05527925258,1614.78154293523,712975.568172954,100318.902024653,654.473907396921,248.016732224397,362.783812515443,133.346341953796,0,0,0,132.587506324667,8.76655329672049,148.291577036031,249.695033076652,380.185781402647,313.783521970587,100.260988111941,70.965725229109,4.13832981250092,90.8764920277172,119.961637122845,133.737988747258,126.727676626844,61.0174394955061,4.37406566502733,0.667434895147857,2.16950118424898,5.0904733434806,34.6931387957104,2.30061687809252,25.4788768334521,19.6293592063044,1.6524245586012,296.21279006103,14.0407798108797,184.11930869711,319.018496202464,317.692852152654,1221.54253556958,1011.11913744352,193.795210878454,1.30714914021688,115.771914785186,207.107393954689,208.780610086392,831.85824084222,687.245774136933,29.4701974884455,2.57008637174774,29.6009062149422,81.8998358785825,79.8571321892901,80.896692260698,2.6011631873377,5.3724269661288,10.3167225773851,18.2802718711428,59.4620583228361,83.150893591166,80.9015213781918,79.3998206395867,1493266.45460251,436222.482341026,830968.979759207,115041.797949798,111033.194552477,892724.380328521,363194.150053089,284633.750582502,244896.47969293,164319.591932961,226074.992502275,145332.644536995,266715.854408547,233858.717906564,199002.683349565,196178.003241183,134349.543684684,93814.816695981,70504.7752369796,184191.56384477,41883.4286575048,250468.782640571,580500.197118636,117.797740851347,161.448771581578,1.14490074765295,2.61158617460903,273.23147116271,1057043.97226148,39.408040504487,8.80533998568166,17.875162639558,74.7989407886324,80.9546545877077,60.591959495513,91.1946600143183,82.124837360442,25.2010592113676,19.0453454122923,207.881220861996,0,0
1401465.76321022,591554.495695902,29381,2875.85418846399,1591.14544188066,706016.284355228,99427.9835287432,647.837872421345,245.81378822634,357.239776115093,131.36695179414,0,0,0,133.203467029658,8.79069008771178,149.373887598984,248.509330761081,380.468250643736,313.718142022031,100.960292349696,71.3098885906153,4.14976691166828,91.5400960546682,119.39886596739,133.848828075983,126.539458302528,61.4448919425832,4.39492595442758,0.669551970352199,2.186165256398,5.07899627164869,34.6358321629929,2.31235648825077,25.4864453991725,19.6848003720724,1.66387878774354,297.516803207961,14.0843401060938,184.841793912542,321.269553027232,319.44041690843,1221.15320509011,1011.93002293733,194.647454943438,1.3112019354055,116.235744982283,208.569541689176,209.888844077299,831.617693344635,687.836624776457,28.7631364108741,2.57738289948456,28.2904186092668,82.087266804677,79.8594676968034,80.9864826578019,2.60953565867448,5.37909847514571,10.2657580113675,17.8943338856668,54.1630044730032,83.2890617122994,80.9562397178063,79.3982432830641,1497379.59672611,437514.802058642,832938.869378189,114788.224817313,112137.700471964,894285.542096335,364477.571655977,285971.836344043,243836.134096315,165579.252571132,226925.925289278,145762.426415128,267568.613211158,234717.240998006,199912.043606379,193302.144458522,136593.782375457,94777.4707275606,70801.7818435713,185112.603154043,41813.3221352351,251319.123715092,581619.745663098,118.185577355798,162.850422498149,1.14917610033521,2.63425046661834,274.457137170036,1059864.79466747,38.7613315787265,8.80586910647726,16.99944392246,74.5821798120817,80.9737550999956,61.2386684212735,91.1941308935227,83.00055607754,25.4178201879183,19.0262449000044,209.176730731192,0,0
1389046.17154569,587178.488928058,29191.876598116,2853.644124759,1571.26570496575,698933.036154665,98509.73663324,652.726512257397,247.164264607086,359.291165185176,132.064807068206,0,0,0,133.799898788462,8.81280487920617,150.420280372375,247.155722187812,380.761807121072,313.589479382076,101.632078143051,71.6387804435267,4.16025980576022,92.1818945233721,118.766417652465,133.952690106023,126.317579243418,61.8556896376299,4.41738982321141,0.671588181317326,2.20310410558313,5.05347908598955,34.594636840182,2.32463290639458,25.5213404822154,19.7424066334123,1.67544899154139,298.826688583237,14.1258241891945,185.520253722048,323.289917494511,321.753448545923,1221.09720064667,1012.4547799573,195.501951260753,1.31505309849021,116.66980472147,209.88235563307,211.366680426245,831.597460811287,688.217525192991,28.0770793624752,2.58490998312402,27.0088009280489,82.2872267098306,79.8610555695236,81.0809587708154,2.61765561303261,5.38826207947541,10.2287630394241,17.5730006906891,48.5599147978842,83.3747906264132,81.0568758373422,79.3977127270016,1501480.67050342,438797.670886039,834810.037272279,114566.318720793,113306.643624309,895953.034976686,365746.262977279,287300.345248623,242906.426750784,166729.964640695,227872.962345102,146190.323052024,268414.273988676,235564.500153849,200803.935340764,189371.793352351,140031.043306291,95526.7162894864,71203.2483512087,186160.078878823,41712.8834662792,252161.045149299,582648.99212298,118.533326008897,164.220437667122,1.15317671235435,2.65749567303918,275.684619714906,1062682.99961738,38.1468146262449,8.80965358695534,16.1653541267061,74.3538089491036,80.9924996060054,61.8531853737551,91.1903464130447,83.8346458732939,25.6461910508964,19.0075003939946,210.562377184451,0,0
1406351.77040856,612306.460260792,29484,2830.93031361489,1552.40744722436,692045.682080632,97616.290306295,646.675267554524,245.18118977129,353.694870873267,130.062366378369,0,0,0,134.396533871402,8.83446763647171,151.454893322825,245.676727055416,381.096053742256,313.333646380226,102.286521776856,71.9641075484335,4.17052776585178,92.8164930726149,118.084367391778,134.057737960539,126.064831261718,62.2558090942957,4.44077417253587,0.673517025524356,2.22016195999809,5.01271209397547,34.5838692799734,2.33754010781927,25.5889450922714,19.7867731163063,1.6869563379988,300.1453741983,14.1652663389482,186.154878109363,325.116407839048,324.696672720724,1221.7303064883,1012.28430209521,196.361334673718,1.31871044337831,117.07453108337,211.069661945845,213.26647729703,832.039071437329,688.10720248779,27.4112262097215,2.5924753624367,25.7445070392788,82.4968958967547,79.860758663223,81.1799728294099,2.62541819842179,5.39934376885401,10.203387602684,17.3070720351565,42.4907605211482,83.4187394609978,81.1891821131794,79.3980866992234,1505565.62611278,440073.049181705,836426.53040488,114622.24142801,114443.805098181,897810.295974366,367000.266225883,288614.0253226,242196.004425884,167682.280956705,229066.046526191,146615.39212754,269253.744491047,236400.544096896,201679.196417339,184135.970750602,144994.862580542,95968.669360017,71713.6115966876,187406.751813388,41659.2947128034,252995.351818892,583431.178585988,118.864948781495,165.586987711361,1.15687735334776,2.681237872662,276.918444337186,1065492.57693107,37.5610622714054,8.81421392424298,15.3604787886126,74.1133931420202,81.006611038751,62.4389377285946,91.185786075757,84.6395212113874,25.8866068579798,18.993388961249,212.072016593836,0,0
1393852.97518174,607773.070841134,29295.3791979966,2813.61582870205,1536.79261389052,685033.196814467,96696.2990835499,651.76495186313,246.638994638803,355.629955658301,130.736499285095,0,0,0,135.018026918711,8.85752846546539,152.50886024715,244.123346764314,381.469092749973,312.888808958676,102.938061769737,72.2999779937096,4.18142797204351,93.4627917366804,117.375618088571,134.169891992765,125.784076602904,62.6538292573661,4.46441923389466,0.67537228978874,2.2372917555271,4.95804589823108,34.6048065853762,2.35148810754049,25.6835793329605,19.8014120803191,1.698308969125,301.48595673633,14.2037954534299,186.759776418775,326.791765929262,328.333565674872,1223.07781533331,1010.98555539385,197.234867478407,1.32228485274524,117.45922209975,212.159024009467,215.638229702529,832.959342208451,687.209524629453,26.7648640716104,2.60002087261454,24.4841423931509,82.7131537738112,79.8580060882853,81.2837813080368,2.63286431187018,5.411920492908,10.1877682744392,17.088874437333,35.7165921497716,83.431141809662,81.3435811843196,79.3991058703465,1509627.65883814,441340.001339414,837620.211291105,115178.222731297,115489.223476324,899872.568218827,368241.258949142,289909.320144169,241721.989125516,168415.089279899,230667.446207621,147037.618956848,270087.00414332,237226.175244149,202537.894607033,177328.081503413,151765.333159239,96087.4706575764,72327.6186223226,188969.611647391,41697.8345602303,253822.921653061,583797.289638044,119.207871162823,166.98743781739,1.1603606025271,2.7055190264059,278.171924900621,1068287.65749873,37.0002665923369,8.81725676148326,14.5711005085312,73.8601344978927,81.0119719956574,62.9997334076631,91.1827432385167,85.4288994914688,26.1398655021073,18.9880280043426,213.740948373288,0,0
